Years in the past from 1950,Ice Volume,Temperature Anomaly,CO2 for Ice,Temperature for Ice
33266.0,26.6,-2.37,,
33256.0,26.5,-2.162,,
33246.0,26.4,-1.991,,
33236.0,26.3,-1.83,,
33226.0,26.2,-1.685,,
33216.0,26.1,-1.546,,
33206.0,26.1,-1.433,,
33196.0,26.0,-1.334,,
33186.0,25.9,-1.237,,
33176.0,25.8,-1.165,,
33166.0,25.8,-1.091,,
33156.0,25.7,-1.042,,
33146.0,25.6,-0.978,,
33136.0,25.6,-0.946,,
33126.0,25.5,-0.926,,
33116.0,25.5,-0.877,,
33106.0,25.4,-0.846,,
33096.0,25.4,-0.811,,
33086.0,25.3,-0.786,,
33076.0,25.3,-0.772,,
33066.0,25.2,-0.769,,
33056.0,25.2,-0.772,,
33046.0,25.2,-0.758,,
33036.0,25.1,-0.798,,
33026.0,25.1,-0.802,,
33016.0,25.0,-0.819,,
33006.0,25.0,-0.835,,
32996.0,25.0,-0.855,,
32986.0,25.0,-0.882,,
32976.0,25.0,-0.902,,
32966.0,24.9,-0.914,,
32956.0,24.9,-0.923,,
32946.0,24.9,-0.921,,
32936.0,24.9,-0.918,,
32926.0,24.9,-0.904,,
32916.0,24.9,-0.891,,
32906.0,24.9,-0.853,,
32896.0,24.8,-0.831,,
32886.0,24.8,-0.813,,
32876.0,24.8,-0.78,,
32866.0,24.8,-0.724,,
32856.0,24.8,-0.709,,
32846.0,24.8,-0.667,,
32836.0,24.8,-0.622,,
32826.0,24.8,-0.591,,
32816.0,24.8,-0.563,,
32806.0,24.8,-0.526,,
32796.0,24.8,-0.507,,
32786.0,24.8,-0.471,,
32776.0,24.8,-0.449,,
32766.0,24.8,-0.425,,
32756.0,24.8,-0.42,,
32746.0,24.8,-0.395,,
32736.0,24.8,-0.389,,
32726.0,24.8,-0.361,,
32716.0,24.8,-0.355,,
32706.0,24.8,-0.349,,
32696.000000000004,24.8,-0.346,,
32686.0,24.8,-0.343,,
32675.999999999996,24.8,-0.341,,
32666.0,24.8,-0.345,,
32656.0,24.8,-0.347,,
32646.000000000004,24.8,-0.353,,
32636.0,24.8,-0.379,,
32625.999999999996,24.8,-0.384,,
32616.0,24.8,-0.39,,
32606.0,24.8,-0.4,,
32596.000000000004,24.9,-0.409,,
32586.0,24.9,-0.424,,
32575.999999999996,24.9,-0.457,,
32566.0,24.9,-0.49,,
32556.0,24.9,-0.544,,
32546.000000000004,24.9,-0.599,,
32536.0,24.9,-0.674,,
32525.999999999996,24.9,-0.748,,
32516.0,24.8,-0.845,,
32506.0,24.8,-0.94,,
32496.000000000004,24.8,-1.038,,
32486.0,24.8,-1.154,,
32475.999999999996,24.8,-1.272,,
32466.0,24.8,-1.372,,
32456.0,24.8,-1.509,,
32446.000000000004,24.8,-1.63,,
32436.0,24.8,-1.751,,
32425.999999999996,24.8,-1.891,,
32416.0,24.7,-2.011,,
32406.0,24.7,-2.155,,
32396.000000000004,24.7,-2.298,,
32386.0,24.7,-2.443,,
32375.999999999996,24.7,-2.59,,
32366.0,24.6,-2.737,,
32356.0,24.6,-2.882,,
32346.000000000004,24.6,-3.026,,
32336.0,24.6,-3.17,,
32325.999999999996,24.6,-3.313,,
32316.0,24.5,-3.456,,
32306.0,24.5,-3.598,,
32296.000000000004,24.5,-3.74,,
32286.0,24.5,-3.876,,
32275.999999999996,24.5,-4.007,,
32266.0,24.4,-4.137,,
32256.0,24.4,-4.285,,
32246.000000000004,24.4,-4.412,,
32236.0,24.4,-4.556,,
32225.999999999996,24.4,-4.676,,
32216.0,24.4,-4.814,,
32206.0,24.4,-4.949,,
32196.000000000004,24.4,-5.081,,
32186.0,24.3,-5.213,,
32175.999999999996,24.3,-5.324,,
32166.0,24.3,-5.452,,
32156.0,24.3,-5.576,,
32146.000000000004,24.3,-5.699,,
32136.0,24.3,-5.822,,
32125.999999999996,24.3,-5.94,,
32116.0,24.3,-6.06,,
32106.0,24.3,-6.178,,
32096.000000000004,24.3,-6.297,,
32086.0,24.3,-6.41,,
32075.999999999996,24.3,-6.525,,
32066.0,24.3,-6.661,,
32056.0,24.3,-6.773,,
32046.000000000004,24.3,-6.885,,
32036.0,24.3,-6.997,,
32025.999999999996,24.3,-7.109,,
32016.0,24.4,-7.219,,
32006.0,24.4,-7.3,,
31996.000000000004,24.4,-7.382,,
31986.0,24.4,-7.485,,
31975.999999999996,24.5,-7.567,,
31966.0,24.5,-7.654,,
31956.0,24.5,-7.729,,
31946.000000000004,24.5,-7.81,,
31936.0,24.5,-7.909,,
31925.999999999996,24.7,-7.99,,
31916.0,24.7,-8.082,,
31906.0,24.8,-8.173,,
31896.000000000004,24.9,-8.268,,
31886.0,24.9,-8.36,,
31875.999999999996,24.9,-8.456,,
31866.0,25.0,-8.524,,
31856.0,25.0,-8.595,,
31846.000000000004,25.0,-8.654,,
31836.0,25.1,-8.698,,
31825.999999999996,25.2,-8.727,,
31816.0,25.2,-8.774,,
31806.0,25.3,-8.799,,
31796.000000000004,25.3,-8.804,,
31786.0,25.4,-8.809,,
31775.999999999996,25.4,-8.817,,
31766.0,25.4,-8.824,,
31756.0,25.5,-8.818,,
31746.000000000004,25.5,-8.802,,
31736.0,25.5,-8.774,,
31725.999999999996,25.5,-8.743,,
31716.0,25.5,-8.717,,
31706.0,25.6,-8.665,,
31696.000000000004,25.6,-8.614,,
31686.0,25.6,-8.565,,
31675.999999999996,25.6,-8.487,,
31666.0,25.6,-8.434,,
31656.0,25.6,-8.378,,
31646.000000000004,25.6,-8.34,,
31636.0,25.6,-8.324,,
31625.999999999996,25.7,-8.287,,
31616.0,25.7,-8.294,,
31606.0,25.7,-8.287,,
31596.000000000004,25.7,-8.293,,
31586.0,25.7,-8.326,,
31575.999999999996,25.7,-8.37,,
31566.0,25.7,-8.389,,
31556.0,25.8,-8.395,,
31546.000000000004,25.8,-8.404,,
31536.0,25.8,-8.418,,
31525.999999999996,25.8,-8.409,,
31516.0,25.8,-8.39,,
31506.0,25.8,-8.37,,
31496.000000000004,25.8,-8.354,,
31486.0,25.9,-8.321,,
31475.999999999996,25.9,-8.289,,
31466.0,25.9,-8.24,,
31456.0,25.9,-8.217,,
31446.000000000004,25.9,-8.197,,
31436.0,25.9,-8.156,,
31425.999999999996,25.9,-8.136,,
31416.0,25.9,-8.091,,
31406.0,25.9,-8.073,,
31396.000000000004,26.0,-8.034,,
31386.0,26.0,-7.982,,
31375.999999999996,26.0,-7.936,,
31366.0,26.0,-7.881,,
31356.0,26.0,-7.845,,
31346.000000000004,26.0,-7.786,,
31336.0,26.0,-7.741,,
31325.999999999996,26.0,-7.697,,
31316.0,26.0,-7.651,,
31306.0,26.0,-7.612,,
31296.000000000004,26.0,-7.582,,
31286.0,26.1,-7.562,,
31275.999999999996,26.1,-7.538,,
31266.0,26.1,-7.541,,
31256.0,26.1,-7.548,,
31246.000000000004,26.1,-7.554,,
31236.0,26.1,-7.582,,
31225.999999999996,26.1,-7.613,,
31216.0,26.1,-7.646,,
31206.0,26.1,-7.699,,
31196.000000000004,26.2,-7.756,,
31186.0,26.2,-7.834,,
31175.999999999996,26.2,-7.892,,
31166.0,26.2,-7.977,,
31156.0,26.2,-8.043,,
31146.000000000004,26.2,-8.106,,
31136.0,26.2,-8.179,,
31125.999999999996,26.3,-8.25,,
31116.0,26.3,-8.301,,
31106.0,26.3,-8.379,,
31096.000000000004,26.3,-8.435,,
31086.0,26.3,-8.492,,
31075.999999999996,26.3,-8.549,,
31066.0,26.3,-8.608,,
31056.0,26.3,-8.664,,
31046.000000000004,26.3,-8.721,,
31036.0,26.3,-8.774,,
31025.999999999996,26.4,-8.849,,
31016.0,26.4,-8.896,,
31006.0,26.4,-8.965,,
30996.000000000004,26.4,-9.027,,
30986.0,26.4,-9.089,,
30975.999999999996,26.4,-9.145,,
30966.0,26.4,-9.219,,
30956.0,26.4,-9.27,,
30946.000000000004,26.4,-9.336,,
30936.0,26.4,-9.404,,
30925.999999999996,26.5,-9.468,,
30916.0,26.5,-9.523,,
30906.0,26.5,-9.577,,
30896.000000000004,26.5,-9.633,,
30886.0,26.5,-9.688,,
30875.999999999996,26.5,-9.76,,
30866.0,26.5,-9.812,,
30856.0,26.5,-9.888,,
30846.000000000004,26.5,-9.96,,
30836.0,26.5,-10.035,,
30825.999999999996,26.5,-10.128,,
30816.0,26.5,-10.218,,
30806.0,26.5,-10.308,,
30796.000000000004,26.5,-10.391,,
30786.0,26.6,-10.494,,
30775.999999999996,26.6,-10.595,,
30766.0,26.6,-10.692,,
30756.0,26.6,-10.767,,
30746.000000000004,26.6,-10.858,,
30736.0,26.6,-10.922,,
30725.999999999996,26.6,-10.986,,
30716.0,26.6,-11.043,,
30706.0,26.6,-11.099,,
30696.000000000004,26.6,-11.137,,
30686.0,26.6,-11.201,,
30675.999999999996,26.6,-11.246,,
30666.0,26.6,-11.297,,
30656.0,26.7,-11.341,,
30646.000000000004,26.7,-11.389,,
30636.0,26.7,-11.434,,
30625.999999999996,26.7,-11.483,,
30616.0,26.7,-11.518,,
30606.0,26.7,-11.543,,
30596.000000000004,26.7,-11.56,,
30586.0,26.7,-11.593,,
30575.999999999996,26.7,-11.603,,
30566.0,26.7,-11.591,,
30556.0,26.7,-11.597,,
30546.000000000004,26.7,-11.599,,
30536.0,26.7,-11.58,,
30525.999999999996,26.7,-11.58,,
30516.0,26.7,-11.559,,
30506.0,26.8,-11.533,,
30496.000000000004,26.8,-11.518,,
30486.0,26.8,-11.5,,
30475.999999999996,26.8,-11.474,,
30466.0,26.8,-11.456,,
30456.0,26.8,-11.443,,
30446.000000000004,26.8,-11.406,,
30436.0,26.8,-11.393,,
30425.999999999996,26.8,-11.359,,
30416.0,26.8,-11.326,,
30406.0,26.8,-11.294,,
30396.000000000004,26.8,-11.244,,
30386.0,26.8,-11.21,,
30375.999999999996,26.8,-11.16,,
30366.0,26.8,-11.112,,
30356.0,26.8,-11.06,,
30346.000000000004,26.8,-11.014,,
30336.0,26.8,-10.965,,
30325.999999999996,26.8,-10.906,,
30316.0,26.7,-10.87,,
30306.0,26.7,-10.813,,
30296.000000000004,26.7,-10.777,,
30286.0,26.7,-10.722,,
30275.999999999996,26.7,-10.67,,
30266.0,26.7,-10.617,,
30256.0,26.7,-10.565,,
30246.000000000004,26.7,-10.514,,
30236.0,26.7,-10.448,,
30225.999999999996,26.6,-10.397,,
30216.0,26.6,-10.336,,
30206.0,26.5,-10.292,,
30196.000000000004,26.5,-10.227,,
30186.0,26.5,-10.166,,
30175.999999999996,26.5,-10.1,,
30166.0,26.5,-10.061,,
30156.0,26.5,-10.024,,
30146.000000000004,26.5,-10.006,,
30136.0,26.5,-9.994,,
30125.999999999996,26.4,-9.999,,
30116.0,26.4,-10.011,,
30106.0,26.4,-10.021,,
30096.000000000004,26.4,-10.052,,
30086.0,26.4,-10.087,,
30075.999999999996,26.4,-10.123,,
30066.0,26.4,-10.162,,
30056.0,26.4,-10.202,,
30046.000000000004,26.4,-10.246,,
30036.0,26.4,-10.289,,
30025.999999999996,26.4,-10.334,,
30016.0,26.3,-10.38,,
30006.0,26.3,-10.454,,
29996.000000000004,26.3,-10.504,,
29986.0,26.3,-10.559,,
29975.999999999996,26.3,-10.614,,
29966.0,26.3,-10.692,,
29956.0,26.3,-10.774,,
29946.000000000004,26.3,-10.857,,
29936.0,26.3,-10.942,,
29925.999999999996,26.3,-11.028,,
29916.0,26.3,-11.131,,
29906.0,26.2,-11.215,,
29896.000000000004,26.2,-11.314,,
29886.0,26.2,-11.41,,
29875.999999999996,26.2,-11.499,,
29866.0,26.2,-11.563,,
29856.0,26.2,-11.628,,
29846.000000000004,26.2,-11.688,,
29836.0,26.2,-11.744,,
29825.999999999996,26.2,-11.799,,
29816.0,26.2,-11.854,,
29806.0,26.2,-11.904,,
29796.000000000004,26.2,-11.935,,
29786.0,26.2,-11.964,,
29775.999999999996,26.3,-12.012,,
29766.0,26.3,-12.059,,
29756.0,26.3,-12.106,,
29746.000000000004,26.3,-12.148,,
29736.0,26.3,-12.189,,
29725.999999999996,26.3,-12.244,,
29716.0,26.4,-12.3,,
29706.0,26.4,-12.351,,
29696.000000000004,26.4,-12.4,,
29686.0,26.5,-12.465,,
29675.999999999996,26.5,-12.528,,
29666.0,26.5,-12.572,,
29656.0,26.5,-12.614,,
29646.000000000004,26.6,-12.653,,
29636.0,26.6,-12.677,,
29625.999999999996,26.7,-12.701,,
29616.0,26.7,-12.699,,
29606.0,26.8,-12.702,,
29596.000000000004,26.8,-12.705,,
29586.0,26.8,-12.691,,
29575.999999999996,26.8,-12.678,,
29566.0,26.9,-12.668,,
29556.0,26.9,-12.637,,
29546.000000000004,26.9,-12.624,,
29536.0,26.9,-12.595,,
29525.999999999996,27.0,-12.565,,
29516.0,27.1,-12.544,,
29506.0,27.1,-12.503,,
29496.000000000004,27.1,-12.469,,
29486.0,27.1,-12.408,,
29475.999999999996,27.2,-12.391,,
29466.0,27.2,-12.333,,
29456.0,27.2,-12.287,,
29446.000000000004,27.2,-12.251,,
29436.0,27.2,-12.186,,
29425.999999999996,27.2,-12.145,,
29416.0,27.2,-12.082,,
29406.0,27.2,-12.022,,
29396.000000000004,27.3,-11.961,,
29386.0,27.3,-11.881,,
29375.999999999996,27.3,-11.807,,
29366.0,27.3,-11.738,,
29356.0,27.3,-11.665,,
29346.000000000004,27.3,-11.599,,
29336.0,27.3,-11.515,,
29325.999999999996,27.3,-11.427,,
29316.0,27.3,-11.344,,
29306.0,27.3,-11.262,,
29296.000000000004,27.4,-11.185,,
29286.0,27.4,-11.089,,
29275.999999999996,27.4,-11.012,,
29266.0,27.4,-10.915,,
29256.0,27.4,-10.84,,
29246.000000000004,27.4,-10.747,,
29236.0,27.4,-10.656,,
29225.999999999996,27.4,-10.549,,
29216.0,27.4,-10.458,,
29206.0,27.4,-10.353,,
29196.000000000004,27.4,-10.274,,
29186.0,27.4,-10.181,,
29175.999999999996,27.4,-10.072,,
29166.0,27.5,-9.986,,
29156.0,27.5,-9.895,,
29146.000000000004,27.5,-9.788,,
29136.0,27.5,-9.69,,
29125.999999999996,27.5,-9.614,,
29116.0,27.5,-9.522,,
29106.0,27.5,-9.442,,
29096.000000000004,27.5,-9.374,,
29086.0,27.5,-9.296,,
29075.999999999996,27.5,-9.251,,
29066.0,27.5,-9.215,,
29056.0,27.5,-9.185,,
29046.000000000004,27.5,-9.138,,
29036.0,27.5,-9.077,,
29025.999999999996,27.5,-9.015,,
29016.0,27.5,-8.969,,
29006.0,27.6,-8.9,,
28996.000000000004,27.6,-8.844,,
28986.0,27.6,-8.786,,
28975.999999999996,27.6,-8.733,,
28966.0,27.6,-8.663,,
28956.0,27.6,-8.59,,
28946.000000000004,27.6,-8.514,,
28936.0,27.6,-8.416,,
28925.999999999996,27.6,-8.325,,
28916.0,27.6,-8.231,,
28906.0,27.6,-8.117,,
28896.000000000004,27.6,-8.002,,
28886.0,27.5,-7.888,,
28875.999999999996,27.5,-7.777,,
28866.0,27.5,-7.64,,
28856.0,27.5,-7.522,,
28846.000000000004,27.5,-7.404,,
28836.0,27.5,-7.281,,
28825.999999999996,27.5,-7.159,,
28816.0,27.5,-7.058,,
28806.0,27.5,-6.934,,
28796.000000000004,27.5,-6.837,,
28786.0,27.5,-6.735,,
28775.999999999996,27.5,-6.656,,
28766.0,27.5,-6.562,,
28756.0,27.5,-6.475,,
28746.000000000004,27.5,-6.411,,
28736.0,27.5,-6.355,,
28725.999999999996,27.5,-6.289,,
28716.0,27.5,-6.257,,
28706.0,27.5,-6.226,,
28696.000000000004,27.5,-6.173,,
28686.0,27.5,-6.145,,
28675.999999999996,27.5,-6.119,,
28666.0,27.5,-6.089,,
28656.0,27.5,-6.084,,
28646.000000000004,27.5,-6.067,,
28636.0,27.5,-6.048,,
28625.999999999996,27.5,-6.058,,
28616.0,27.5,-6.047,,
28606.0,27.5,-6.073,,
28596.000000000004,27.5,-6.105,,
28586.0,27.5,-6.136,,
28575.999999999996,27.5,-6.17,,
28566.0,27.5,-6.203,,
28556.0,27.5,-6.266,,
28546.000000000004,27.5,-6.303,,
28536.0,27.5,-6.358,,
28525.999999999996,27.5,-6.395,,
28516.0,27.5,-6.437,,
28506.0,27.5,-6.478,,
28496.000000000004,27.5,-6.495,,
28486.0,27.5,-6.528,,
28475.999999999996,27.5,-6.578,,
28466.0,27.4,-6.614,,
28456.0,27.4,-6.682,,
28446.000000000004,27.4,-6.722,,
28436.0,27.4,-6.801,,
28425.999999999996,27.4,-6.853,,
28416.0,27.4,-6.917,,
28406.0,27.4,-6.997,,
28396.000000000004,27.4,-7.067,,
28386.0,27.4,-7.131,,
28375.999999999996,27.4,-7.226,,
28366.0,27.4,-7.3,,
28356.0,27.4,-7.409,,
28346.000000000004,27.4,-7.512,,
28336.0,27.4,-7.608,,
28325.999999999996,27.4,-7.721,,
28316.0,27.4,-7.841,,
28306.0,27.4,-7.979,,
28296.000000000004,27.4,-8.1,,
28286.0,27.4,-8.252,,
28275.999999999996,27.4,-8.399,,
28266.0,27.4,-8.518,,
28256.0,27.4,-8.642,,
28246.000000000004,27.4,-8.769,,
28236.0,27.4,-8.899,,
28225.999999999996,27.4,-9.005,,
28216.0,27.4,-9.137,,
28206.0,27.4,-9.246,,
28196.000000000004,27.4,-9.353,,
28186.0,27.4,-9.459,,
28175.999999999996,27.4,-9.567,,
28166.0,27.4,-9.669,,
28156.0,27.4,-9.789,,
28146.000000000004,27.4,-9.892,,
28136.0,27.5,-10.008,,
28125.999999999996,27.5,-10.126,,
28116.0,27.5,-10.216,,
28106.0,27.5,-10.329,,
28096.000000000004,27.5,-10.459,,
28086.0,27.5,-10.563,,
28075.999999999996,27.5,-10.663,,
28066.0,27.5,-10.78,,
28056.0,27.5,-10.893,,
28046.000000000004,27.5,-10.984,,
28036.0,27.5,-11.095,,
28025.999999999996,27.5,-11.205,,
28016.0,27.5,-11.33,,
28006.0,27.5,-11.44,,
27996.000000000004,27.5,-11.564,,
27986.0,27.5,-11.671,,
27975.999999999996,27.5,-11.797,,
27966.0,27.5,-11.925,,
27956.0,27.6,-12.054,,
27946.000000000004,27.6,-12.178,,
27936.0,27.6,-12.307,,
27925.999999999996,27.6,-12.43,,
27916.0,27.6,-12.555,,
27906.0,27.6,-12.681,,
27896.000000000004,27.6,-12.825,,
27886.0,27.6,-12.945,,
27875.999999999996,27.6,-13.065,,
27866.0,27.6,-13.164,,
27856.0,27.6,-13.242,,
27846.000000000004,27.6,-13.299,,
27836.0,27.7,-13.353,,
27825.999999999996,27.7,-13.381,,
27816.0,27.7,-13.417,,
27806.0,27.7,-13.405,,
27796.000000000004,27.7,-13.393,,
27786.0,27.7,-13.379,,
27775.999999999996,27.7,-13.344,,
27766.0,27.7,-13.308,,
27756.0,27.7,-13.266,,
27746.000000000004,27.7,-13.24,,
27736.0,27.7,-13.208,,
27725.999999999996,27.8,-13.197,,
27716.0,27.8,-13.17,,
27706.0,27.8,-13.158,,
27696.000000000004,27.8,-13.143,,
27686.0,27.8,-13.142,,
27675.999999999996,27.8,-13.146,,
27666.0,27.8,-13.13,,
27656.0,27.8,-13.126,,
27646.000000000004,27.8,-13.109,,
27636.0,27.8,-13.094,,
27625.999999999996,27.8,-13.081,,
27616.0,27.8,-13.048,,
27606.0,27.8,-13.038,,
27596.000000000004,27.8,-13.019,,
27586.0,27.8,-13.005,,
27575.999999999996,27.8,-12.99,,
27566.0,27.8,-12.988,,
27556.0,27.9,-12.988,,
27546.000000000004,27.9,-12.993,,
27536.0,27.9,-13.002,,
27525.999999999996,27.9,-13.017,,
27516.0,27.9,-13.03,,
27506.0,27.9,-13.056,,
27496.000000000004,27.9,-13.049,,
27486.0,27.9,-13.07,,
27475.999999999996,27.9,-13.089,,
27466.0,27.9,-13.089,,
27456.0,27.9,-13.089,,
27446.000000000004,27.9,-13.082,,
27436.0,28.0,-13.063,,
27425.999999999996,28.0,-13.043,,
27416.0,28.0,-13.025,,
27406.0,28.0,-13.003,,
27396.000000000004,28.0,-12.983,,
27386.0,28.0,-12.943,,
27375.999999999996,28.0,-12.905,,
27366.0,28.0,-12.889,,
27356.0,28.0,-12.874,,
27346.000000000004,28.0,-12.854,,
27336.0,28.0,-12.858,,
27325.999999999996,28.0,-12.859,,
27316.0,28.0,-12.862,,
27306.0,28.0,-12.887,,
27296.000000000004,28.0,-12.905,,
27286.0,28.1,-12.94,,
27275.999999999996,28.1,-12.972,,
27266.0,28.1,-13.003,,
27256.0,28.1,-13.014,,
27246.000000000004,28.1,-13.049,,
27236.0,28.1,-13.065,,
27225.999999999996,28.2,-13.083,,
27216.0,28.2,-13.122,,
27206.0,28.2,-13.14,,
27196.000000000004,28.2,-13.145,,
27186.0,28.2,-13.165,,
27175.999999999996,28.2,-13.196,,
27166.0,28.3,-13.207,,
27156.0,28.3,-13.234,,
27146.000000000004,28.3,-13.244,,
27136.0,28.3,-13.277,,
27125.999999999996,28.3,-13.31,,
27116.0,28.4,-13.322,,
27106.0,28.4,-13.354,,
27096.000000000004,28.4,-13.383,,
27086.0,28.4,-13.412,,
27075.999999999996,28.4,-13.421,,
27066.0,28.5,-13.424,,
27056.0,28.5,-13.395,,
27046.000000000004,28.5,-13.385,,
27036.0,28.5,-13.357,,
27025.999999999996,28.5,-13.317,,
27016.0,28.5,-13.25,,
27006.0,28.5,-13.193,,
26996.000000000004,28.6,-13.112,,
26986.0,28.6,-13.022,,
26975.999999999996,28.6,-12.941,,
26966.0,28.6,-12.873,,
26956.0,28.6,-12.806,,
26946.000000000004,28.6,-12.747,,
26936.0,28.6,-12.696,,
26925.999999999996,28.6,-12.631,,
26916.0,28.6,-12.598,,
26906.0,28.7,-12.553,,
26896.000000000004,28.7,-12.522,,
26886.0,28.7,-12.493,,
26875.999999999996,28.7,-12.459,,
26866.0,28.7,-12.43,,
26856.0,28.7,-12.4,,
26846.000000000004,28.7,-12.373,,
26836.0,28.7,-12.351,,
26825.999999999996,28.7,-12.308,,
26816.0,28.7,-12.289,,
26806.0,28.8,-12.256,,
26796.000000000004,28.8,-12.226,,
26786.0,28.8,-12.22,,
26775.999999999996,28.8,-12.183,,
26766.0,28.8,-12.167,,
26756.0,28.8,-12.159,,
26746.000000000004,28.8,-12.131,,
26736.0,28.8,-12.128,,
26725.999999999996,28.8,-12.103,,
26716.0,28.8,-12.077,,
26706.0,28.8,-12.054,,
26696.000000000004,28.8,-12.034,,
26686.0,28.8,-11.989,,
26675.999999999996,28.9,-11.963,,
26666.0,28.9,-11.921,,
26656.0,28.9,-11.889,,
26646.000000000004,28.9,-11.84,,
26636.0,28.9,-11.812,,
26625.999999999996,28.9,-11.757,,
26616.0,28.9,-11.706,,
26606.0,28.9,-11.655,,
26596.000000000004,28.9,-11.601,,
26586.0,28.9,-11.55,,
26575.999999999996,28.9,-11.518,,
26566.0,28.9,-11.465,,
26556.0,28.9,-11.433,,
26546.000000000004,28.9,-11.415,,
26536.0,28.9,-11.408,,
26525.999999999996,28.9,-11.398,,
26516.0,28.9,-11.402,,
26506.0,29.0,-11.411,,
26496.000000000004,29.0,-11.432,,
26486.0,29.0,-11.46,,
26475.999999999996,29.0,-11.488,,
26466.0,29.0,-11.54,,
26456.0,29.0,-11.55,,
26446.000000000004,29.0,-11.58,,
26436.0,29.0,-11.6,,
26425.999999999996,29.0,-11.612,,
26416.0,29.0,-11.614,,
26406.0,29.0,-11.608,,
26396.000000000004,29.0,-11.611,,
26386.0,29.0,-11.594,,
26375.999999999996,29.0,-11.577,,
26366.0,29.0,-11.581,,
26356.0,29.0,-11.567,,
26346.000000000004,29.1,-11.571,,
26336.0,29.1,-11.556,,
26325.999999999996,29.1,-11.564,,
26316.0,29.1,-11.567,,
26306.0,29.1,-11.57,,
26296.000000000004,29.1,-11.59,,
26286.0,29.1,-11.586,,
26275.999999999996,29.1,-11.581,,
26266.0,29.1,-11.589,,
26256.0,29.1,-11.578,,
26246.000000000004,29.1,-11.56,,
26236.0,29.1,-11.541,,
26225.999999999996,29.1,-11.541,,
26216.0,29.1,-11.513,,
26206.0,29.1,-11.498,,
26196.000000000004,29.1,-11.492,,
26186.0,29.1,-11.472,,
26175.999999999996,29.1,-11.451,,
26166.0,29.1,-11.454,,
26156.0,29.1,-11.457,,
26146.000000000004,29.1,-11.465,,
26136.0,29.2,-11.469,,
26125.999999999996,29.2,-11.478,,
26116.0,29.2,-11.503,,
26106.0,29.2,-11.516,,
26096.000000000004,29.2,-11.541,,
26086.0,29.2,-11.57,,
26075.999999999996,29.2,-11.598,,
26066.0,29.2,-11.623,,
26056.0,29.2,-11.632,,
26046.000000000004,29.2,-11.658,,
26036.0,29.2,-11.686,,
26025.999999999996,29.2,-11.701,,
26016.0,29.2,-11.708,,
26006.0,29.2,-11.736,,
25996.000000000004,29.2,-11.747,,
25986.0,29.2,-11.758,,
25975.999999999996,29.2,-11.767,,
25966.0,29.2,-11.778,,
25956.0,29.2,-11.791,,
25946.000000000004,29.2,-11.822,,
25936.0,29.3,-11.833,,
25925.999999999996,29.3,-11.865,,
25916.0,29.3,-11.871,,
25906.0,29.3,-11.901,,
25896.000000000004,29.3,-11.928,,
25886.0,29.3,-11.951,,
25875.999999999996,29.3,-11.975,,
25866.0,29.3,-11.974,,
25856.0,29.3,-11.969,,
25846.000000000004,29.3,-11.968,,
25836.0,29.3,-11.943,,
25825.999999999996,29.3,-11.917,,
25816.0,29.3,-11.868,,
25806.0,29.3,-11.821,,
25796.000000000004,29.3,-11.771,,
25786.0,29.3,-11.699,,
25775.999999999996,29.3,-11.652,,
25766.0,29.3,-11.581,,
25756.0,29.3,-11.513,,
25746.000000000004,29.3,-11.444,,
25736.0,29.3,-11.375,,
25725.999999999996,29.4,-11.303,,
25716.0,29.4,-11.229,,
25706.0,29.4,-11.159,,
25696.000000000004,29.4,-11.108,,
25686.0,29.4,-11.033,,
25675.999999999996,29.4,-10.961,,
25666.0,29.4,-10.906,,
25656.0,29.4,-10.85,,
25646.000000000004,29.4,-10.81,,
25636.0,29.4,-10.78,,
25625.999999999996,29.4,-10.751,,
25616.0,29.3,-10.724,,
25606.0,29.3,-10.7,,
25596.000000000004,29.3,-10.699,,
25586.0,29.3,-10.701,,
25575.999999999996,29.3,-10.709,,
25566.0,29.3,-10.72,,
25556.0,29.3,-10.736,,
25546.000000000004,29.3,-10.733,,
25536.0,29.3,-10.758,,
25526.0,29.2,-10.763,,
25516.0,29.2,-10.806,,
25506.0,29.2,-10.822,,
25496.0,29.2,-10.847,,
25486.0,29.2,-10.89,,
25476.0,29.1,-10.915,,
25466.0,29.1,-10.959,,
25456.0,29.1,-10.983,,
25446.0,29.1,-11.029,,
25436.0,29.1,-11.076,,
25426.0,29.0,-11.121,,
25416.0,29.0,-11.168,,
25406.0,28.9,-11.231,,
25396.0,28.9,-11.275,,
25386.0,28.9,-11.341,,
25376.0,28.9,-11.382,,
25366.0,28.9,-11.442,,
25356.0,28.8,-11.499,,
25346.0,28.8,-11.557,,
25336.0,28.8,-11.614,,
25326.0,28.7,-11.661,,
25316.0,28.7,-11.712,,
25306.0,28.7,-11.759,,
25296.0,28.6,-11.828,,
25286.0,28.6,-11.9,,
25276.0,28.6,-11.967,,
25266.0,28.6,-12.006,,
25256.0,28.5,-12.066,,
25246.0,28.5,-12.131,,
25236.0,28.5,-12.17,,
25226.0,28.4,-12.23,,
25216.0,28.4,-12.266,,
25206.0,28.4,-12.324,,
25196.0,28.3,-12.362,,
25186.0,28.3,-12.422,,
25176.0,28.3,-12.461,,
25166.0,28.2,-12.49,,
25156.0,28.2,-12.504,,
25146.0,28.2,-12.492,,
25136.0,28.2,-12.484,,
25126.0,28.1,-12.428,,
25116.0,28.1,-12.397,,
25106.0,28.0,-12.325,,
25096.0,28.0,-12.257,,
