Antarctic Ice Vol Discharge (Gigatons per year),Transformed Year,CO2 (ppmv),Temperature (Kelvin)
-2429.6,218226,239.5473404255319,215.52261734051245
-2617.2,218236,239.5412234042553,215.5219320200856
-2445.3,218246,239.5351063829787,215.5212437358974
-2503.8,218255,239.52898936170212,215.52055248794778
-2425.6,218266,239.52287234042552,215.51985827623685
-2461.4,218276,239.51675531914893,215.51916110076456
-2475.4,218286,239.51063829787233,215.51846096153088
-2491.4,218296,239.50452127659574,215.5177578585358
-2504.5,218305,239.49840425531914,215.5170517917794
-2435.9,218316,239.49228723404255,215.51634276126163
-2508.9,218326,239.48617021276596,215.5156307669825
-2500.5,218336,239.48005319148936,215.51491580894196
-2480.4,218346,239.47393617021277,215.5141978871401
-2481.6,218355,239.46781914893617,215.51347700157692
-2455.7,218366,239.46170212765958,215.51275315225234
-2417.3,218376,239.45558510638298,215.5120263391664
-2462.3,218386,239.4494680851064,215.5112965623191
-2463.4,218396,239.4433510638298,215.51056382171043
-2445.9,218405,239.4372340425532,215.50982811734036
-2542.3,218416,239.43111702127658,215.50908944920897
-2518.5,218426,239.42499999999998,215.50834781731618
-2463.3,218436,239.4188829787234,215.50760322166207
-2497.2,218446,239.4127659574468,215.50685566224658
-2475.5,218455,239.4066489361702,215.5061051390697
-2449.4,218466,239.4005319148936,215.50535165213148
-2486.1,218476,239.394414893617,215.50459520143193
-2434.7,218486,239.38829787234042,215.50383578697094
-2413.4,218496,239.38218085106382,215.5030734087487
-2429.8,218505,239.37606382978723,215.50230806676498
-2516.4,218516,239.36994680851063,215.50153976101993
-2460.6,218526,239.36382978723404,215.50076849151355
-2432.0,218536,239.35771276595744,215.49999425824575
-2420.5,218546,239.35159574468085,215.49921706121665
-2516.6,218555,239.34547872340426,215.49843690042619
-2412.3,218566,239.33936170212766,215.4976537758743
-2408.3,218576,239.33324468085107,215.49686768756106
-2548.3,218586,239.32712765957447,215.49607863548647
-2488.2,218596,239.32101063829788,215.49528661965053
-2452.0,218605,239.31489361702128,215.49449164005324
-2488.5,218616,239.3087765957447,215.49369369669458
-2488.8,218626,239.30265957446807,215.49289278957454
-2447.4,218636,239.29654255319147,215.49208891869313
-2474.1,218646,239.29042553191488,215.4912820840504
-2478.6,218655,239.28430851063828,215.4904722856462
-2439.2,218666,239.2781914893617,215.48965952348078
-2481.0,218676,239.2720744680851,215.4888437975539
-2447.1,218686,239.2659574468085,215.48802510786572
-2401.8,218696,239.2598404255319,215.48720345441615
-2453.6,218705,239.2537234042553,215.48637883720517
-2397.1,218716,239.24760638297872,215.48555125623284
-2525.6,218726,239.24148936170212,215.4847207114992
-2402.5,218736,239.23537234042553,215.48388720300414
-2470.3,218746,239.22925531914893,215.48305073074778
-2436.7,218755,239.22313829787234,215.48221129472998
-2405.2,218766,239.21702127659574,215.48136889495083
-2434.7,218776,239.21090425531915,215.4805235314104
-2526.4,218786,239.20478723404256,213.4
-2545.9,218796,239.19867021276596,215.4788239130453
-2452.5,218805,239.19255319148937,215.47796965822076
-2432.4,218816,239.18643617021277,215.47711243963482
-2458.1,218826,239.18031914893618,215.4762522572875
-2428.5,218836,239.17420212765956,215.47538911117886
-2438.4,218846,239.16808510638296,215.4745230013088
-2461.1,218855,239.16196808510637,215.4736539276774
-2429.5,218866,239.15585106382977,215.47278189028464
-2432.1,218876,239.14973404255318,215.4719068891305
-2480.0,218886,239.14361702127658,215.471028924215
-2432.1,218896,239.1375,215.47014799553818
-2477.4,218905,239.1313829787234,215.46926410309996
-2473.4,218916,239.1252659574468,215.4683772469004
-2472.8,218926,239.1191489361702,215.46748742693944
-2484.7,218936,239.1130319148936,215.46659464321715
-2452.1,218946,239.10691489361702,215.46569889573345
-2508.7,218955,239.10079787234042,215.46480018448847
-2475.4,218966,239.09468085106383,215.46389850948202
-2490.1,218976,239.08856382978723,215.46299387071429
-2471.8,218986,239.08244680851064,215.46208626818517
-2474.5,218996,239.07632978723404,215.4611757018947
-2482.5,219005,239.07021276595745,215.46026217184288
-2488.6,219016,239.06409574468086,215.45934567802962
-2448.6,219026,239.05797872340426,215.458426220455
-2465.8,219036,239.05186170212767,215.45750379911908
-2504.0,219046,239.04574468085104,215.45657841402178
-2445.8,219055,239.03962765957445,215.45565006516313
-2455.3,219066,239.03351063829786,215.4547187525431
-2474.9,219076,239.02739361702126,215.45378447616173
-2445.5,219086,239.02127659574467,215.45284723601895
-2502.4,219096,239.01515957446807,215.45190703211483
-2498.5,219105,239.00904255319148,215.45096386444936
-2501.2,219116,239.00292553191488,215.45001773302252
-2463.6,219126,238.9968085106383,215.4490686378343
-2465.7,219136,238.9906914893617,215.4481165788847
-2565.4,219146,238.9845744680851,215.4471615561738
-2466.3,219155,238.9784574468085,215.4462035697015
-2513.0,219166,238.9723404255319,215.44524261946782
-2474.0,219176,238.96622340425532,215.4442787054728
-2497.8,219186,238.96010638297872,215.4433118277164
-2489.2,219196,238.95398936170213,215.44234198619864
-2476.7,219205,238.94787234042553,215.4413691809195
-2499.5,219216,238.94175531914894,215.44039341187903
-2553.4,219226,238.93563829787234,215.4394146790772
-2490.9,219236,238.92952127659575,215.438432982514
-2487.8,219246,238.92340425531916,215.43744832218948
-2549.4,219255,238.91728723404253,215.4364606981035
-2529.5,219266,238.91117021276594,215.43547011025623
-2529.9,219276,238.90505319148934,215.43447655864756
-2511.5,219286,238.89893617021275,215.43348004327748
-2510.2,219296,238.89281914893616,215.43248056414612
-2516.6,219305,238.88670212765956,215.43147812125338
-2526.0,219316,238.88058510638297,215.43047271459926
-2539.4,219326,238.87446808510637,215.42946434418377
-2522.2,219336,238.86835106382978,215.42845301000693
-2527.1,219346,238.86223404255318,215.4274387120687
-2543.7,219355,238.8561170212766,215.42642145036913
-2568.1,219366,238.85,215.4254012249082
-2537.4,219376,238.8438829787234,212.5
-2551.9,219386,238.8377659574468,215.4233533300772
-2546.8,219396,238.8316489361702,215.42232855545697
-2517.8,219405,238.82553191489362,215.42130371182532
-2515.4,219416,238.81941489361702,215.42027879918214
-2437.9,219426,238.81329787234043,215.41925381752748
-1998.7,219436,238.80718085106383,215.41822876686135
-1995.0,219446,238.80106382978724,215.4172036471837
-1994.3,219455,238.79494680851064,215.41617845849464
-1989.4,219466,238.78882978723405,215.41515320079407
-1971.0,219476,238.78271276595743,215.41412787408197
-1969.4,219486,238.77659574468083,215.41310247835847
-2050.7,219496,238.77047872340424,215.41207701362342
-2018.4,219505,238.76436170212764,215.4110514798769
-1942.8,219516,238.75824468085105,215.41002587711893
-1887.3,219526,238.75212765957446,215.40900020534943
-1688.1,219536,238.74601063829786,215.4079744645685
-1670.8,219546,238.73989361702127,215.40694865477604
-1678.5,219555,238.73377659574467,215.40592277597213
-1683.2,219566,238.72765957446808,215.40489682815672
-1692.9,219576,238.72154255319148,215.40387081132985
-1668.3,219586,238.7154255319149,215.4028447254915
-1683.6,219596,238.7093085106383,215.4018185706416
-1662.6,219605,238.7031914893617,215.40079234678024
-1647.8,219616,238.6970744680851,215.39976605390746
-1638.7,219626,238.6909574468085,215.39873969202318
-1552.6,219636,238.68484042553192,215.3977132611274
-1601.3,219646,238.67872340425532,215.3966867612201
-1529.7,219655,238.67260638297873,215.39566019230136
-1600.5,219666,238.66648936170213,215.3946335543711
-1541.3,219676,238.66037234042554,215.39360684742942
-1569.0,219686,238.65425531914894,215.39258007147623
-1592.0,219696,238.64813829787232,215.3915532265116
-1606.9,219705,238.64202127659573,215.3905263125354
-1584.9,219716,238.63590425531913,215.3894993295477
-1627.4,219726,238.62978723404254,215.38847227754863
-1569.0,219736,238.62367021276594,215.387445156538
-1560.5,219746,238.61755319148935,215.38641796651592
-1607.8,219755,238.61143617021276,215.38539070748237
-1559.5,219766,238.60531914893616,215.3843633794373
-1581.3,219776,238.59920212765957,215.38333598238074
-1546.2,219786,238.59308510638297,215.38230851631278
-1539.0,219796,238.58696808510638,215.38128098123323
-1544.4,219805,238.58085106382978,215.38025337714228
-1535.6,219816,238.5747340425532,215.3792257040398
-1603.0,219826,238.5686170212766,215.37819796192582
-1693.8,219836,238.5625,215.37717015080037
-1709.2,219846,238.5563829787234,215.37614227066348
-1692.1,219855,238.5502659574468,215.3751143215151
-1687.9,219866,238.54414893617022,215.3740863033552
-1678.8,219876,238.53803191489362,215.3730582161838
-1715.4,219886,238.53191489361703,215.372030060001
-1700.7,219896,238.52579787234043,215.37100183480666
-1721.0,219905,238.5196808510638,215.36997354060085
-1778.2,219916,238.51356382978722,215.36894517738355
-1894.3,219926,238.50744680851062,215.3679167451548
-2251.6,219936,238.50132978723403,215.36688824391453
-2241.0,219946,238.49521276595743,215.36585967366278
-2281.4,219955,238.48909574468084,215.36483103439954
-2273.8,219966,238.48297872340424,215.36380232612487
-2277.9,219976,238.47686170212765,215.36277354883867
-2284.7,219986,238.47074468085106,215.361744702541
-2311.2,219996,238.46462765957446,215.36071578723187
-2289.3,220005,238.45851063829787,215.35968680291126
-2361.8,220016,238.45239361702127,215.35865774957912
-2501.8,220026,238.44627659574468,215.3576286272355
-2916.1,220036,238.44015957446808,215.35659943588044
-2935.7,220046,238.4340425531915,215.35557017551386
-2930.9,220055,238.4279255319149,215.3545408461358
-2925.6,220066,238.4218085106383,215.35351144774629
-2924.7,220076,238.4156914893617,215.35248198034526
-2939.1,220086,238.4095744680851,215.35145244393274
-2932.0,220096,238.40345744680852,215.35042283850873
-2931.8,220105,238.39734042553192,215.34939316407335
-2968.3,220116,238.3912234042553,215.34836342062638
-2928.4,220126,238.3851063829787,215.347333608168
-2938.0,220136,238.3789893617021,215.3463037266981
-2954.1,220146,238.37287234042552,215.34527377621663
-2920.3,220155,238.36675531914892,215.34424375672378
-2944.7,220166,238.36063829787233,215.34321366821945
-2987.0,220176,238.35452127659573,215.3421835107036
-2918.9,220186,238.34840425531914,215.3411532841763
-2937.4,220196,238.34228723404254,215.34012298863746
-2956.8,220205,238.33617021276595,215.33909262408716
-2996.0,220216,238.33005319148936,215.33806219052542
-2928.4,220226,238.32393617021276,215.33703168795216
-2967.2,220236,238.31781914893617,215.33600111636747
-2978.7,220246,238.31170212765957,215.33497047577123
-2948.7,220255,238.30558510638298,215.33393976616355
-2924.2,220266,238.29946808510638,215.33290898754433
-2947.7,220276,238.2933510638298,215.33187813991373
-2953.1,220286,238.2872340425532,215.33084722327155
-2937.2,220296,238.2811170212766,215.32981623761788
-2930.3,220305,238.275,215.32878518295277
-2948.3,220316,238.2688829787234,215.3277540592762
-2931.2,220326,238.2627659574468,215.32672286658814
-2919.2,220336,238.2566489361702,215.3256916048886
-2949.2,220346,238.2505319148936,215.32466027417752
-2913.1,220355,238.244414893617,215.323628874455
-2927.1,220366,238.2382978723404,215.32259740572098
-2909.1,220376,238.23218085106382,215.32156586797552
-2876.2,220386,238.22606382978722,215.32053426121854
-2896.9,220396,238.21994680851063,215.31950258545012
-2882.9,220405,238.21382978723403,215.3184708406702
-2867.2,220416,238.20771276595744,215.31743902687873
-2890.3,220426,238.20159574468084,215.31640714407587
-2874.7,220436,238.19547872340425,215.31537519226146
-2855.1,220446,238.18936170212766,215.31434317143558
-2850.6,220455,238.18324468085106,215.31331108159824
-2881.3,220466,238.17712765957447,215.31227892274939
-2832.8,220476,238.17101063829787,215.31124669488912
-2846.3,220486,238.16489361702128,215.3102143980173
-2874.6,220496,238.15877659574468,215.30918203213403
-2848.3,220505,238.1526595744681,215.3081495972393
-2822.9,220516,238.1465425531915,215.307117093333
-2832.8,220526,238.1404255319149,215.3060845204153
-2784.3,220536,238.1343085106383,215.3050518784861
-2784.1,220546,238.12819148936168,215.3040191675454
-2799.4,220555,238.1220744680851,215.30298638759322
-2794.2,220566,238.1159574468085,215.3019535386296
-2783.8,220576,238.1098404255319,215.30092062065444
-2775.2,220586,238.1037234042553,215.2998876336678
-2868.2,220596,238.0976063829787,215.2988545776697
-2755.7,220605,238.09148936170212,215.29782145266012
-2758.6,220616,238.08537234042552,215.29678825863905
-2750.8,220626,238.07925531914893,215.2957549956065
-2824.7,220636,238.07313829787233,215.29472166356246
-2760.8,220646,238.06702127659574,215.29368826250695
-2727.0,220655,238.06090425531914,215.29265479243998
-2706.5,220666,238.05478723404255,215.29162125336148
-2722.8,220676,238.04867021276596,215.2905876452715
-2761.0,220686,238.04255319148936,215.28955396817005
-2747.8,220696,238.03643617021277,215.28852022205712
-2735.3,220705,238.03031914893617,215.28748640693271
-2713.8,220716,238.02420212765958,215.28645252279682
-2717.1,220726,238.01808510638298,215.2854185696495
-2715.2,220736,238.0119680851064,215.2843845474906
-2699.0,220746,238.0058510638298,215.2833504563203
-2698.7,220755,237.9997340425532,215.28231629613842
-2693.3,220766,237.99361702127658,215.28128206694515
-2682.5,220776,237.98749999999998,215.28024776874034
-2673.9,220786,237.9813829787234,215.27921340152406
-2669.3,220796,237.9752659574468,215.27817896529635
-2637.3,220805,237.9691489361702,215.2771444600571
-2572.5,220816,237.9630319148936,215.2761098858064
-2535.7,220826,237.956914893617,215.27507524254418
-2515.7,220836,237.95079787234042,215.27404053027053
-2496.3,220846,237.94468085106382,215.27300574898533
-2495.7,220855,237.93856382978723,215.2719708986887
-2475.0,220866,237.93244680851063,215.27093597938054
-2493.9,220876,237.92632978723404,215.26990099106095
-2484.8,220886,237.92021276595744,215.2688659337298
-2484.1,220896,237.91409574468085,215.26783080738724
-2457.1,220905,237.90797872340426,215.2667956120332
-2465.2,220916,237.90186170212766,215.26576034766762
-2451.1,220926,237.89574468085107,215.26472501429063
-2452.0,220936,237.88962765957447,215.2636896119021
-2437.3,220946,237.88351063829788,215.26265414050212
-2430.7,220955,237.87739361702128,215.26161860009066
-2428.4,220966,237.8712765957447,215.26058299066773
-2408.3,220976,237.86515957446807,215.25954731223325
-2411.0,220986,237.85904255319147,215.25851156478737
-2399.1,220996,237.85292553191488,215.25747574833
-2357.3,221005,237.84680851063828,215.2564398628611
-2356.9,221016,237.8406914893617,215.25540390838066
-2358.0,221026,237.8345744680851,215.25436788488886
-2339.4,221036,237.8284574468085,215.25333179238552
-2341.1,221046,237.8223404255319,215.2522956308707
-2312.1,221055,237.8162234042553,215.25125940034437
-2308.7,221066,237.81010638297872,215.2502231008066
-2283.4,221076,237.80398936170212,215.24918673225736
-2270.5,221086,237.79787234042553,215.24815029469661
-2306.5,221096,237.79175531914893,215.2471137881244
-2295.7,221105,237.78563829787234,215.24607721254065
-2280.6,221116,237.77952127659574,215.24504056794547
-2304.6,221126,237.77340425531915,215.24400385433876
-2316.0,221136,237.76728723404256,215.24296707172064
-2281.0,221146,237.76117021276596,215.24193022009098
-2289.4,221155,237.75505319148937,215.2408932994499
-2293.2,221166,237.74893617021277,215.2398563097972
-2288.1,221176,237.74281914893618,215.23881925113318
-2277.0,221186,237.73670212765956,215.2377821234576
-2283.2,221196,237.73058510638296,215.23674492677057
-2304.8,221205,237.72446808510637,215.23570766107198
-2261.9,221216,237.71835106382977,215.234670326362
-2276.6,221226,237.71223404255318,215.23363292264048
-2279.6,221236,237.70611702127658,215.23259544990754
-2263.4,221246,237.7,215.23155790816304
-2268.8,221255,237.6938829787234,215.2305202974071
-2270.4,221266,237.6877659574468,215.2294826176397
-2279.2,221276,237.6816489361702,215.22844486886078
-2260.9,221286,237.6755319148936,215.22740705107034
-2254.3,221296,237.66941489361702,215.22636916426848
-2277.4,221305,237.66329787234042,215.22533120845512
-2275.6,221316,237.65718085106383,215.2242931836303
-2271.2,221326,237.65106382978723,215.22325508979392
-2280.7,221336,237.64494680851064,215.22221692694617
-2288.6,221346,237.63882978723404,215.22117869508688
-2289.7,221355,237.63271276595745,215.2201403942161
-2267.5,221366,237.62659574468086,215.21910202433384
-2282.6,221376,237.62047872340426,215.2180635854401
-2270.9,221386,237.61436170212767,215.21702507753486
-2252.9,221396,237.60824468085104,215.2159865006182
-2238.5,221405,237.60212765957445,215.21494785469
-2199.1,221416,237.59601063829786,215.21390913975034
-2176.4,221426,237.58989361702126,215.21287035579917
-2147.0,221436,237.58377659574467,215.21183150283656
-2191.6,221446,237.57765957446807,215.21079258086243
-2219.5,221455,237.57154255319148,215.20975358987684
-2182.1,221466,237.56542553191488,215.20871452987973
-2173.9,221476,237.5593085106383,215.20767540087115
-2169.1,221486,237.5531914893617,215.2066362028511
-2146.2,221496,237.5470744680851,215.20559693581959
-2129.4,221505,237.5409574468085,215.2045575997766
-2131.5,221516,237.5348404255319,215.2035181947221
-2000.4,221526,237.52872340425532,215.2024787206561
-1671.5,221536,237.52260638297872,215.20143917757864
-1663.4,221546,237.51648936170213,215.2003995654897
-1683.7,221555,237.51037234042553,215.1993598843893
-1677.7,221566,237.50425531914894,215.1983201342774
-1687.4,221576,237.49813829787234,215.197280315154
-1678.3,221586,237.49202127659575,215.19624042701912
-1661.6,221596,237.48590425531916,215.1952004698728
-1640.8,221605,237.47978723404253,215.19416044371494
-1566.4,221616,237.47367021276594,215.1931203485456
-1511.4,221626,237.46755319148934,215.19208018436484
-1403.7,221636,237.46143617021275,215.19103995117257
-1373.5,221646,237.45531914893616,215.18999964896878
-1374.9,221655,237.44920212765956,215.18895927775347
-1413.6,221666,237.44308510638297,215.18791883752678
-1347.6,221676,237.43696808510637,215.18687832828857
-1351.0,221686,237.43085106382978,215.1858377500389
-1411.8,221696,237.42473404255318,215.18479710277774
-1352.9,221705,237.4186170212766,215.18375638650505
-1361.2,221716,237.4125,215.1827156012209
-1347.2,221726,237.4063829787234,215.1816747469253
-1305.0,221736,237.4002659574468,215.18063382361814
-1303.1,221746,237.3941489361702,215.17959283129954
-1300.1,221755,237.38803191489362,215.17855176996946
-1331.6,221766,237.38191489361702,215.17751063962797
-1296.6,221776,237.37579787234043,215.1764694402749
-1351.7,221786,237.36968085106383,215.1754281719104
-1308.8,221796,237.36356382978724,215.1743868345344
-1312.4,221805,237.35744680851064,215.1733454281469
-1318.5,221816,237.35132978723405,215.1723039527479
-1333.4,221826,237.34521276595743,215.1712624083375
-1304.8,221836,237.33909574468083,215.17022079491554
-1320.1,221846,237.33297872340424,215.16917911248214
-1318.4,221855,237.32686170212764,215.16813736103725
-1358.1,221866,237.32074468085105,215.16709554058085
-1339.8,221876,237.31462765957446,215.16605365111297
-1329.2,221886,237.30851063829786,215.16501169263364
-1335.6,221896,237.30239361702127,215.16396966514282
-1314.1,221905,237.29627659574467,215.1629275686405
-1342.4,221916,237.29015957446808,215.1618854031267
-1417.6,221926,237.28404255319148,215.16084316860142
-1502.0,221936,237.2779255319149,215.15980086506465
-1396.5,221946,237.2718085106383,215.15875849251645
-1440.2,221955,237.2656914893617,215.1577160509567
-1353.0,221966,237.2595744680851,215.15667354038547
-1395.7,221976,237.2534574468085,215.15563096080282
-1413.6,221986,237.24734042553192,211.4
-1391.9,221996,237.24122340425532,215.153545594603
-1375.8,222005,237.23510638297873,215.15250280798588
-1403.8,222016,237.22898936170213,215.15145995235724
-1413.8,222026,237.22287234042554,215.15041702771714
-1514.0,222036,237.21675531914894,215.14937403406554
-1515.6,222046,237.21063829787232,215.14833097140246
-1486.3,222055,237.20452127659573,215.14728783972794
-1501.0,222066,237.19840425531913,215.1462446390419
-1498.7,222076,237.19228723404254,215.14520136934436
-1475.9,222086,237.18617021276594,215.14415803063537
-1532.9,222096,237.18005319148935,215.1431146229149
-1596.5,222105,237.17393617021276,215.14207114618293
-1544.4,222116,237.16781914893616,215.14102760043954
-1530.5,222126,237.16170212765957,215.13998398568458
-1592.3,222136,237.15558510638297,215.13894030191813
-1637.0,222146,237.14946808510638,215.13789654914024
-1560.5,222155,237.14335106382978,215.1368527273509
-1561.2,222166,237.1372340425532,215.13580883655004
-1604.0,222176,237.1311170212766,215.13476487673776
-1614.0,222186,237.125,215.1337208479139
-1577.9,222196,237.1188829787234,215.1326767500786
-1568.6,222205,237.1127659574468,215.1316325832318
-1548.0,222216,237.10664893617022,215.13058834737353
-1580.4,222226,237.10053191489362,215.12954404250377
-1734.8,222236,237.09441489361703,215.12849966862257
-1785.8,222246,237.08829787234043,215.1274552257298
-1760.2,222255,237.0821808510638,215.12641071382563
-1740.4,222266,237.07606382978722,215.12536613290993
-1776.2,222276,237.06994680851062,215.1243214829828
-1732.4,222286,237.06382978723403,215.12327676404416
-1771.4,222296,237.05771276595743,215.12223197609404
-1705.5,222305,237.05159574468084,215.12118711913237
-1739.9,222316,237.04547872340424,215.12014219315932
-1877.4,222326,237.03936170212765,215.11909719817476
-2367.1,222336,237.03324468085106,215.11805213417864
-2321.6,222346,237.02712765957446,215.11700700117112
-2321.2,222355,237.02101063829787,215.11596179915213
-2329.8,222366,237.01489361702127,215.1149165281216
-2328.3,222376,237.00877659574468,215.11387118807966
-2314.4,222386,237.00265957446808,215.1128257790261
-2325.4,222396,236.9965425531915,215.1117803009612
-2282.4,222405,236.9904255319149,215.11073475388474
-2283.1,222416,236.9843085106383,215.10968913779683
-2388.3,222426,236.9781914893617,215.1086434526974
-2464.9,222436,236.9720744680851,215.1075976985866
-2455.2,222446,236.96595744680852,215.10655187546422
-2436.7,222455,236.95984042553192,215.10550598333035
-2426.7,222466,236.9537234042553,215.104460022185
-2500.9,222476,236.9476063829787,215.1034139920282
-2518.6,222486,236.9414893617021,215.1023678928599
-2529.2,222496,236.93537234042552,215.1013217246801
-2525.7,222505,236.92925531914892,215.10027548748886
-2466.5,222516,236.92313829787233,215.0992291812861
-2476.0,222526,236.91702127659573,215.09818280607192
-2444.4,222536,236.91090425531914,215.09713636184617
-2435.0,222546,236.90478723404254,215.096089848609
-2518.6,222555,236.89867021276595,215.0950432663603
-2499.4,222566,236.89255319148936,215.09399661510014
-2463.2,222576,236.88643617021276,215.0929498948285
-2475.4,222586,236.88031914893617,215.0919031055454
-2457.4,222596,236.87420212765957,215.0908562472508
-2429.4,222605,236.86808510638298,215.08980931994475
-2523.5,222616,236.86196808510638,215.08876232362715
-2449.5,222626,236.8558510638298,215.0877152582981
-2465.3,222636,236.8497340425532,215.08666812395757
-2466.0,222646,236.8436170212766,215.0856209206056
-2424.5,222655,236.8375,215.084573648242
-2437.7,222666,236.8313829787234,215.08352630686707
-2471.7,222676,236.8252659574468,215.08247889648058
-2583.9,222686,236.8191489361702,215.08143141708265
-2474.4,222696,236.8130319148936,215.0803838686732
-2466.4,222705,236.806914893617,215.07933625125233
-2527.0,222716,236.8007978723404,215.07828856481993
-2532.9,222726,236.79468085106382,215.07724080937604
-2565.5,222736,236.78856382978722,215.07619298492068
-2452.6,222746,236.78244680851063,215.07514509145386
-2474.0,222755,236.77632978723403,215.07409712897552
-2500.2,222766,236.77021276595744,215.0730490974857
-2449.4,222776,236.76409574468084,215.0720009969844
-2458.5,222786,236.75797872340425,215.07095282747164
-2406.3,222796,236.75186170212766,215.06990458894737
-2480.1,222805,236.74574468085106,215.06885628141168
-2454.9,222816,236.73962765957447,215.06780790486445
-2477.5,222826,236.73351063829787,215.06675945930573
-2469.8,222836,236.72739361702128,215.0657109447355
-2493.0,222846,236.72127659574468,215.06466236115386
-2489.7,222855,236.7151595744681,215.06361370856075
-2479.1,222866,236.7090425531915,215.06256498695612
-2434.0,222876,236.7029255319149,215.06151619634002
-2473.2,222886,236.6968085106383,215.06046733671238
-2481.4,222896,236.69069148936168,215.05941840807333
-2458.0,222905,236.6845744680851,215.05836941042276
-2457.4,222916,236.6784574468085,215.05732034376075
-2506.1,222926,236.6723404255319,215.0562712080872
-2457.5,222936,236.6662234042553,215.05522200340215
-2454.1,222946,236.6601063829787,215.0541727297057
-2460.9,222955,236.65398936170212,215.05312338699773
-2448.1,222966,236.64787234042552,215.05207397527826
-2456.9,222976,236.64175531914893,215.05102449454733
-2458.7,222986,236.63563829787233,215.0499749448049
-2448.8,222996,236.62952127659574,215.04892532605098
-2448.9,223005,236.62340425531914,215.04787563828557
-2481.5,223016,236.61728723404255,215.04682588150874
-2441.1,223026,236.61117021276596,215.04577605572038
-2489.2,223036,236.60505319148936,215.04472616092053
-2497.3,223046,236.59893617021277,215.04367619710925
-2436.7,223055,236.59281914893617,215.04262616428645
-2473.1,223066,236.58670212765958,215.04157606245218
-2512.1,223076,236.58058510638298,215.04052589160642
-2468.7,223086,236.5744680851064,215.03947565174914
-2483.5,223096,236.5683510638298,215.0384253428804
-2488.0,223105,236.5622340425532,215.03737496500017
-2468.4,223116,236.55611702127658,215.0363245181085
-2531.5,223126,236.54999999999998,215.0352740022053
-2516.5,223136,236.5438829787234,215.0342234172907
-2516.6,223146,236.5377659574468,215.03317276336455
-2569.2,223155,236.5316489361702,215.0321220404269
-2512.0,223166,236.5255319148936,215.0310712484778
-2480.3,223176,236.519414893617,215.03002038751723
-2486.3,223186,236.51329787234042,215.02896945754514
-2469.3,223196,236.50718085106382,215.02791845856163
-2489.0,223205,236.50106382978723,215.02686739056654
-2484.0,223216,236.49494680851063,215.02581625356
-2471.8,223226,236.48882978723404,215.02476504754205
-2473.1,223236,236.48271276595744,215.02371377251256
-2508.4,223246,236.47659574468085,215.0226624284716
-2466.9,223255,236.47047872340426,215.02161101541913
-2521.7,223266,236.46436170212766,215.0205595333552
-2507.4,223276,236.45824468085107,215.0195079822798
-2485.5,223286,236.45212765957447,215.0184563621929
-2471.4,223296,236.44601063829788,215.01740467309455
-2485.6,223305,236.43989361702128,215.01635291498468
-2485.2,223316,236.4337765957447,215.0153010878633
-2467.6,223326,236.42765957446807,215.01424919173047
-2454.7,223336,236.42154255319147,215.0131972265862
-2463.7,223346,236.41542553191488,215.0121451924304
-2431.0,223355,236.40930851063828,215.0110930892631
-2452.2,223366,236.4031914893617,215.01004091708432
-2425.4,223376,236.3970744680851,215.0089886758941
-2428.3,223386,236.3909574468085,215.0079363656924
-2448.0,223396,236.3848404255319,215.00688398647924
-2466.7,223405,236.3787234042553,215.0058315382545
-2414.7,223416,236.37260638297872,215.00477902101832
-2491.8,223426,236.36648936170212,215.00372643477067
-2406.1,223436,236.36037234042553,215.00267377951153
-2397.3,223446,236.35425531914893,215.00162105524095
-2390.4,223455,236.34813829787234,215.00056826195885
-2429.8,223466,236.34202127659574,214.99951539966526
-2411.6,223476,236.33590425531915,214.99846246836017
-2405.8,223486,236.32978723404256,214.99740946804366
-2401.3,223496,236.32367021276596,214.99635639871556
-2416.2,223505,236.31755319148937,214.99530326037612
-2446.5,223516,236.31143617021277,214.99425005302513
-2396.1,223526,236.30531914893618,214.99319677666261
-2431.4,223536,236.29920212765956,214.99214343128864
-2411.7,223546,236.29308510638296,214.99109001690323
-2424.5,223555,236.28696808510637,214.9900365335063
-2451.5,223566,236.28085106382977,214.9889829810979
-2468.1,223576,236.27473404255318,214.987929359678
-2478.4,223586,236.26861702127658,214.98687566924661
-2429.0,223596,236.2625,214.98582190980378
-2454.6,223605,236.2563829787234,214.98476808134944
-2493.6,223616,236.2502659574468,214.98371418388362
-2460.5,223626,236.2441489361702,214.98266021740633
-2438.8,223636,236.2380319148936,214.98160618191753
-2487.9,223646,236.23191489361702,214.98055207741726
-2518.0,223655,236.22579787234042,214.97949790390552
-2531.9,223666,236.21968085106383,214.97844366138233
-2528.4,223676,236.21356382978723,214.97738934984756
-2540.8,223686,236.20744680851064,214.97633496930138
-2571.5,223696,236.20132978723404,214.9752805197437
-2583.5,223705,236.19521276595745,214.97422600117454
-2558.8,223716,236.18909574468086,214.9731714135939
-2529.0,223726,236.18297872340426,214.9721167570018
-2370.8,223736,236.17686170212767,214.9710620313982
-2450.5,223746,236.17074468085104,214.97000723678306
-2476.4,223755,236.16462765957445,214.96895237315647
-2449.5,223766,236.15851063829786,214.96789744051844
-2458.7,223776,236.15239361702126,214.9668424388689
-2485.5,223786,236.14627659574467,214.96578736820786
-2503.0,223796,236.14015957446807,214.96473222853538
-2473.8,223805,236.13404255319148,214.9636770198514
-2431.4,223816,236.12792553191488,214.96262174215593
